날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-09-29,158.1428571428571,7159.764159663865,-3133.726075949367,270.0538655462184,-1043.1542288557212,-318.4577114427857,-114.1343283582089
2024-09-30,952.2127659574469,5411.227991631799,-1364.3281092436976,1671.9626160337548,-95.17326732673246,663.7524752475256,581.6584158415844
2024-10-01,-1300.8315789473684,7905.398734177216,-492.41180672268905,2042.0117721518982,1242.148514851484,1542.1485148514857,1024.8613861386139
2024-10-02,3719.7473684210527,4416.946596638655,-2838.3844725738395,-1377.0671308016886,-6336.5714285714275,-4841.453201970444,-3291.4433497536947
2024-10-03,-1537.1702127659576,7174.262352941176,-3121.7590336134454,1746.283067226891,555.0891089108918,1163.8910891089108,959.5693069306926
2024-10-04,-603.4516129032259,4136.711046025104,-3140.6997890295356,2024.9646218487396,1065.2999999999993,1491.2700000000004,1106.88
2024-10-05,-1365.8947368421052,3783.9881512605043,-3256.51474789916,805.3234745762711,-347.7661691542289,579.0,-128.686567164179
2024-10-06,-1618.857142857143,7136.994159663865,-3133.726075949367,348.75386554621844,-301.15422885572116,435.5422885572143,-73.1343283582089
2024-10-07,2489.212765957447,7278.1679916318,-1364.3281092436976,1828.142616033755,773.8267326732675,1269.7524752475256,952.6584158415844
2024-10-08,-1344.8315789473684,4255.458734177216,-492.41180672268905,687.921772151898,176.14851485148392,994.1485148514857,819.8613861386139
2024-10-09,-1365.2526315789473,7733.526596638655,-2838.3844725738395,1895.7628691983118,447.42857142857247,1026.5467980295562,695.5566502463053
2024-10-10,366.82978723404244,6674.552352941177,-3121.7590336134454,1962.6330672268905,280.0891089108918,771.8910891089108,726.5693069306926
2024-10-11,-756.4516129032259,4080.511046025105,-3140.6997890295356,1339.1646218487394,-973.7000000000007,233.27000000000044,328.8800000000001
2024-10-12,-1501.8947368421052,4011.638151260505,-3256.51474789916,528.423474576271,-1279.766169154229,-293.0,-75.686567164179
2024-10-13,-1490.857142857143,7532.494159663865,-3133.726075949367,438.73386554621845,-636.1542288557212,-52.457711442785694,-86.1343283582089
2024-10-14,1319.212765957447,5104.5679916317995,-1364.3281092436976,1986.012616033755,800.8267326732675,1321.7524752475256,1057.6584158415844
2024-10-15,-760.8315789473684,7313.848734177215,-492.41180672268905,-310.1182278481019,-1293.851485148516,-85.85148514851426,69.86138613861385
2024-10-20,373.1428571428571,7407.214159663866,-3133.726075949367,390.8538655462186,-625.1542288557212,-9.457711442785694,-21.134328358208904
2024-10-21,-273.7872340425531,4087.7579916318,-1364.3281092436976,1894.302616033755,-126.17326732673246,606.7524752475256,323.65841584158443
2024-10-24,-1748.1702127659576,6934.672352941176,-3121.7590336134454,1436.4830672268909,-131.9108910891082,560.8910891089108,358.5693069306926
2024-12-24,3332.168421052632,7110.398734177216,-492.41180672268905,518.421772151898,-14354.851485148516,-9760.851485148514,-5399.138613861386
2024-12-25,916.7473684210527,9533.176596638656,-2838.3844725738395,-3966.5871308016885,-8804.571428571428,-6911.453201970444,-4872.443349753695
2024-12-26,1485.8297872340424,7682.452352941176,-3121.7590336134454,419.073067226891,-1946.9108910891082,-1142.1089108910892,91.56930693069262
