날짜,남컨물동량,남해2지선_가락IC-서부산TG_lag0,중앙선_대동IC-초정IC_lag10,부산신항선_진해IC-남문대교_lag0
2023-09-09,1533.6400000000003,4233.911046025105,-3121.7590336134454,-37.801144278606955
2023-09-10,1237.9263803680979,2575.648151260504,-3140.6997890295356,-19.617810945273632
2023-09-12,1657.6792452830186,6579.777991631799,-3133.726075949367,235.55633663366325
2023-09-13,-728.242574257426,6394.768734177215,-1364.3281092436976,224.79724137931032
2023-09-14,-1988.1649484536083,5513.056596638656,-492.41180672268905,184.62495049504946
2023-09-16,531.6400000000003,4062.191046025105,-3121.7590336134454,-12.471144278606914
2023-09-17,1454.9263803680979,3059.4881512605043,-3140.6997890295356,-22.437810945273633
2023-09-19,726.6792452830186,7679.387991631799,-3133.726075949367,160.4863366336633
2023-09-20,-1008.242574257426,6546.968734177216,-1364.3281092436976,136.45724137931018
2023-09-21,-529.1649484536083,5872.986596638656,-492.41180672268905,38.00495049504934
2023-09-23,982.6400000000003,5823.7710460251055,-3121.7590336134454,103.67885572139306
2023-09-24,-137.07361963190215,3401.7081512605046,-3140.6997890295356,-13.127810945273637
2023-09-25,4525.08,8473.014159663864,-3256.51474789916,263.1582178217824
2023-09-27,2335.757425742574,5204.828734177215,-1364.3281092436976,-134.65275862068972
2023-09-28,-3411.1649484536083,-2665.613403361345,-492.41180672268905,-965.8850495049505
2023-09-30,-529.3599999999997,-2675.068953974895,-3121.7590336134454,-257.93114427860695
2023-10-04,-627.242574257426,-1297.1712658227843,-1364.3281092436976,-75.8027586206897
2023-10-07,-1.3599999999996726,-1192.728953974895,-3121.7590336134454,136.91885572139307
2023-10-11,-166.24257425742599,-1120.8512658227846,-1364.3281092436976,146.36724137931026
2023-10-12,-2185.1649484536083,-960.6334033613448,-492.41180672268905,190.9549504950494
2023-10-14,710.6400000000003,-618.8189539748951,-3121.7590336134454,10.06885572139305
2023-10-15,-3825.073619631902,-1262.0618487394954,-3140.6997890295356,-8.897810945273633
2023-10-16,-2146.92,-1348.4558403361343,-3256.51474789916,135.15821782178227
2023-10-18,-716.242574257426,-991.0712658227849,-1364.3281092436976,59.03724137931033
2023-10-19,-2470.1649484536083,-1157.8334033613446,-492.41180672268905,57.21495049504938
2023-10-21,1919.6400000000003,-730.1189539748952,-3121.7590336134454,-39.40114427860695
2023-10-22,-930.0736196319021,-1182.8018487394954,-3140.6997890295356,-11.547810945273639
2023-10-23,1512.08,-1503.8858403361346,-3256.51474789916,37.27821782178228
2023-10-25,-327.242574257426,-904.4012658227848,-1364.3281092436976,139.8072413793103
2023-10-26,-1968.1649484536083,-1087.9634033613447,-492.41180672268905,61.71495049504938
2023-10-28,4729.64,-737.4089539748952,-3121.7590336134454,2.428855721393063
2023-10-29,368.92638036809785,-1234.7318487394955,-3140.6997890295356,-13.887810945273635
2023-10-30,-63.92000000000007,-1494.235840336135,-3256.51474789916,38.78821782178227
2023-11-01,-7.242574257425986,6600.338734177215,-1364.3281092436976,-47.75275862068975
2023-11-02,-1420.1649484536083,6662.236596638656,-492.41180672268905,-88.44504950495059
2023-11-04,1174.6400000000003,3686.271046025105,-3121.7590336134454,-42.501144278606944
2023-11-06,-1439.92,7749.244159663865,-3256.51474789916,-8.421782178217768
2023-11-08,-1602.242574257426,8159.538734177216,-1364.3281092436976,-5.762758620689738
2023-11-09,1389.8350515463917,7857.336596638655,-492.41180672268905,25.61495049504947
2023-11-10,-1104.865168539326,8210.722352941177,-2838.3844725738395,-5.750099999999861
2023-11-11,2105.6400000000003,6294.491046025105,-3121.7590336134454,-35.08114427860693
2023-11-12,217.92638036809785,3531.4981512605045,-3140.6997890295356,-10.087810945273638
2023-11-13,507.0799999999999,8499.664159663866,-3256.51474789916,46.488217821782314
2023-11-14,2744.6792452830186,6927.1579916318,-3133.726075949367,19.596336633663213
2023-11-15,-3098.242574257426,7818.558734177216,-1364.3281092436976,49.41724137931021
2023-11-16,-3613.1649484536083,6746.016596638655,-492.41180672268905,19.22495049504937
2023-11-19,-1947.0736196319021,3767.3681512605044,-3140.6997890295356,3.1121890547263575
2023-11-20,6276.08,7967.5341596638655,-3256.51474789916,119.68821782178225
2023-11-21,-2181.3207547169814,7392.4879916318,-3133.726075949367,84.22633663366332
2023-11-22,-3085.242574257426,9029.248734177214,-1364.3281092436976,162.24724137931037
2023-11-23,-1087.1649484536083,7830.526596638655,-492.41180672268905,57.34495049504949
2023-11-25,-2071.3599999999997,5540.001046025105,-3121.7590336134454,76.17885572139306
2023-11-26,1134.9263803680979,3912.598151260505,-3140.6997890295356,20.03218905472636
2023-11-28,7825.679245283019,8087.7579916318,-3133.726075949367,126.93633663366336
2023-11-29,3091.757425742574,8391.158734177214,-1364.3281092436976,31.62724137931025
2023-11-30,2778.8350515463917,6951.456596638655,-492.41180672268905,35.814950495049516
2023-12-02,-462.3599999999997,-1223.8089539748953,-3121.7590336134454,0.03885572139307669
2023-12-03,-2726.073619631902,-1297.0818487394954,-3140.6997890295356,24.712189054726366
2023-12-04,-2738.92,-1656.865840336135,-3256.51474789916,158.4982178217823
2023-12-05,-1572.3207547169814,-1419.3620083682008,-3133.726075949367,54.41633663366315
2023-12-06,-165.24257425742599,-1082.8112658227847,-1364.3281092436976,108.9272413793102
2023-12-07,-1463.1649484536083,-1401.393403361345,-492.41180672268905,126.0849504950495
2023-12-08,900.1348314606739,-858.3176470588242,-2838.3844725738395,30.229900000000043
2023-12-09,1032.6400000000003,-1221.4489539748952,-3121.7590336134454,48.198855721393045
2023-12-10,381.92638036809785,-1243.7418487394955,-3140.6997890295356,14.352189054726367
2023-12-11,-1080.92,-2276.005840336135,-3256.51474789916,40.238217821782314
2023-12-12,-1651.3207547169814,-1661.2720083682007,-3133.726075949367,52.366336633663195
2023-12-13,2665.757425742574,-1166.5612658227847,-1364.3281092436976,159.3172413793103
2023-12-14,-2169.1649484536083,-1701.683403361345,-492.41180672268905,173.24495049504935
2023-12-16,-815.3599999999997,-1296.528953974895,-3121.7590336134454,-5.701144278606932
2023-12-17,2353.926380368098,-1293.7718487394955,-3140.6997890295356,-5.6778109452736345
2023-12-18,-751.9200000000001,-1757.3558403361349,-3256.51474789916,107.54821782178226
