날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-07-07,-198.8571428571429,-2281.1958403361346,-3133.726075949367,15.713865546218472,-60.8141791044776,-19.348208955223868,-8.957810945273636
2024-07-08,667.2127659574469,-2475.6720083682007,-1364.3281092436976,758.5326160337545,-42.12336633663335,66.54089108910921,76.45821782178223
2024-07-09,556.1684210526316,-2433.9112658227846,-492.41180672268905,-244.11822784810192,-293.7133168316832,-106.00960396039613,24.39633663366328
2024-07-10,-1276.2526315789473,-2343.9834033613447,-2838.3844725738395,930.4228691983117,72.78019704433518,141.21935960591122,124.74724137931037
2024-07-11,-1335.1702127659576,-1413.557647058824,-3121.7590336134454,682.4730672268906,-101.18509900990057,24.491039603960417,51.84495049504949
2024-07-12,-1553.4516129032259,-1516.7189539748952,-3140.6997890295356,344.4646218487396,-71.24105000000009,51.7514000000001,61.76990000000012
2024-07-13,-1633.8947368421052,-1740.0418487394954,-3256.51474789916,153.5934745762711,121.09532338308463,116.03761194029846,46.90885572139308
2024-07-15,-1135.787234042553,-3008.7720083682007,-1364.3281092436976,1943.6526160337553,318.79663366336626,319.32089108910895,210.45821782178234
2024-07-16,653.1684210526316,-1852.2512658227847,-492.41180672268905,1785.9417721518985,305.39668316831694,319.16039603960417,241.7663366336633
2024-07-17,357.74736842105267,-2124.7834033613444,-2838.3844725738395,1229.0028691983116,131.47019704433478,230.1393596059113,168.46724137931017
2024-07-18,-1387.1702127659576,-1727.0276470588237,-3121.7590336134454,1469.9330672268907,235.3249009900992,290.6110396039603,157.0849504950495
2024-07-19,-1724.4516129032259,-1600.3489539748953,-3140.6997890295356,1272.8346218487395,247.0289499999999,296.93139999999994,220.37990000000002
2024-07-20,-703.8947368421052,-1549.0718487394954,-3256.51474789916,250.37347457627084,72.35532338308462,97.63761194029837,71.91885572139307
2024-07-21,-1055.857142857143,-1981.3358403361344,-3133.726075949367,125.13386554621843,-26.474179104477628,-4.648208955223822,-3.087810945273638
2024-07-22,-1092.787234042553,-1817.3020083682004,-1364.3281092436976,851.762616033755,131.1066336633662,162.9008910891091,120.17821782178225
2024-07-23,-1291.8315789473684,-1922.0412658227847,-492.41180672268905,616.7317721518984,-207.03331683168335,-90.68960396039597,-43.44366336633675
2024-07-24,-844.2526315789473,-2235.803403361345,-2838.3844725738395,-51.837130801688545,-161.93980295566507,-77.93064039408864,-55.59275862068978
2024-07-25,752.8297872340424,-1382.557647058824,-3121.7590336134454,-869.4969327731087,-401.88509900990084,-267.3789603960395,-198.4050495049505
