날짜,북컨물동량,남해선(순천-부산)_김해JC-동김해IC_lag0,남해선(순천-부산)_북부산TG-김해JC_lag0,중앙선_대감JC-대동IC_lag0,부산신항선_대청IC-진해IC_lag1
2022-02-15,-282.85024154589337,3286.301772151898,2955.231308016878,456.21020920501905,337.42857142857247
2022-02-16,5940.140096618357,3022.5328691983113,2843.462616033755,25.281392405062434,463.0891089108918
2022-02-17,388.1207729468606,2852.783067226891,2890.076134453782,58.75411764705859,998.2999999999993
2022-02-18,40.99512195121861,3389.394621848739,2979.2714830508476,467.90849372384946,-172.76616915422892
2022-02-19,1444.4326923076915,1444.8034745762711,1358.0052542372882,289.3073640167363,-389.15422885572116
2022-02-20,39.81730769230853,294.5638655462184,345.0401260504201,-198.6147698744769,811.8267326732675
2022-02-21,4251.995073891625,3355.732616033755,3142.379240506329,1125.506736401674,506.1485148514839
2022-02-22,434.14975845410663,3128.8617721518976,3104.941308016878,590.4502092050207,625.4285714285725
2022-02-23,2687.1400966183573,3623.2128691983116,3143.012616033755,730.7813924050624,982.0891089108918
2022-02-24,3570.1207729468606,2943.8030672268906,3119.746134453782,835.2141176470595,1028.2999999999993
2022-02-25,2616.9951219512186,3431.9546218487403,3132.741483050848,1037.34849372385,694.2338308457711
2022-02-26,4136.4326923076915,2366.4434745762715,1823.245254237288,1593.857364016736,508.84577114427884
2022-02-27,2422.8173076923085,412.2938655462184,390.0801260504202,-19.294769874476742,1822.8267326732675
2022-02-28,3747.995073891625,3337.6526160337553,2953.039240506329,1222.3267364016738,-6462.851485148516
2022-03-01,257.14975845410663,-1561.6782278481014,-33.8286919831221,-5275.55979079498,254.42857142857247
2022-03-02,634.1400966183573,2537.9228691983117,2751.132616033755,-56.798607594937494,807.0891089108918
2022-03-03,-1240.8792270531394,2146.0930672268905,3360.7261344537824,1214.0941176470587,546.2999999999993
2022-03-04,8718.995121951219,1890.0546218487398,3009.751483050847,1125.3384937238498,-344.7661691542289
2022-03-05,129.43269230769147,912.483474576271,1420.2752542372882,519.7173640167366,-667.1542288557212
2022-03-06,-1563.1826923076915,213.58386554621836,413.3201260504202,-18.604769874476915,1333.8267326732675
2022-03-07,-1199.004926108375,2508.5726160337545,3475.9792405063295,2017.9967364016738,1247.148514851484
2022-03-08,546.1497584541066,2060.8617721518985,3229.4613080168783,1281.2202092050193,-6912.5714285714275
2022-03-09,694.1400966183573,-2256.2971308016886,-37.09738396624516,-5342.268607594937,763.0891089108918
2022-03-10,3871.1207729468606,1664.3330672268912,3102.496134453782,439.78411764705925,1033.2999999999993
2022-03-11,-1703.0048780487814,2257.2846218487393,3309.241483050848,1901.8284937238495,55.23383084577108
2022-03-12,396.43269230769147,1717.213474576271,2093.3852542372883,1907.857364016736,-1839.1542288557212
2022-03-13,1463.8173076923085,43.39386554621842,318.8901260504201,-216.71476987447681,325.82673267326754
2022-03-14,906.995073891625,1765.6626160337546,2887.0192405063294,859.5167364016743,88.14851485148392
2022-03-15,400.14975845410663,1891.4817721518984,3078.991308016878,909.2002092050207,57.42857142857247
2022-03-16,-68.85990338164265,2005.2928691983116,3136.212616033755,929.7513924050636,-570.9108910891082
2022-03-17,683.1207729468606,1729.4330672268907,3041.916134453782,579.9541176470593,-1164.7000000000007
