statsDt,aviSpotNm,lot,lat,vol
2026-08-09T18:00:00,석대고가교(구서진입),129.118804,35.2187497,376.0
2026-08-09T18:00:00,석대고가교(반여농산물-구서),129.120232,35.2151742,955.0
2026-08-09T18:00:00,석대고가교(반여농산물-센텀),129.120067,35.2151411,1486.0
2026-08-09T18:00:00,석대고가교(석대진입),129.118646,35.2186871,357.0
2026-08-09T18:00:00,선두구동(양산방면),129.102726,35.296473,873.0
2026-08-09T18:00:00,송정(진입),129.205404,35.181549,365.0
2026-08-09T18:00:00,송정(진출),129.205443,35.181589,730.0
2026-08-09T18:00:00,송정터널(송정진입),129.18702,35.177044,1484.0
2026-08-09T18:00:00,송정터널(송정진출),129.192743,35.178282,1507.0
2026-08-09T18:00:00,송정터널(좌동진입),129.192736,35.178472,2244.0
2026-08-09T18:00:00,송정터널(좌동진출),129.186939,35.177107,2113.0
2026-08-09T18:00:00,송정해수욕장(진입),129.205423,35.181175,408.0
2026-08-09T18:00:00,송정해수욕장(진출),129.205467,35.181141,304.0
2026-08-09T18:00:00,수영터널(본선-문현방면),129.109837,35.172618,2316.0
2026-08-09T18:00:00,수영터널(본선-원동방면),129.109974,35.172567,2188.0
2026-08-09T18:00:00,수영환경공단 진입,129.114755,35.1880734,394.0
2026-08-09T18:00:00,양경(진입),129.209903,35.183529,567.0
2026-08-09T18:00:00,양경(진출),129.209967,35.183485,837.0
2026-08-09T18:00:00,오륜터널12(구서IC방면),129.109576,35.241482,966.0
2026-08-09T18:00:00,오륜터널12(회동IC방면),129.1093,35.240931,1174.0
2026-08-09T18:00:00,오륜터널34(구서IC방면),129.109923,35.241307,979.0
2026-08-09T18:00:00,오륜터널34(회동IC방면),129.1083,35.240931,1039.0
2026-08-09T18:00:00,우암부두(본선-부두방면),129.072071,35.123417,452.0
2026-08-09T18:00:00,우암부두(본선-황령터널방면),129.077972,35.121655,708.0
2026-08-09T18:00:00,주례IC(램프진입),129.027042,35.157891,392.0
2026-08-09T18:00:00,주례IC(램프진출),129.009533,35.152817,285.0
2026-08-09T18:00:00,진양IC(램프진입),129.047406,35.162582,720.0
2026-08-09T18:00:00,진양IC(램프진출),129.044095,35.162405,979.0
2026-08-09T18:00:00,학장IC(램프진입),128.992571,35.149613,274.0
2026-08-09T18:00:00,학장IC(램프진출),128.996149,35.150067,173.0
2026-08-09T18:00:00,황령램프(진입),129.068994,35.15042,2129.0
2026-08-09T18:00:00,황령램프(진출),129.069031,35.150254,1889.0
2026-08-09T18:00:00,황령터널(대연방면),129.102461,35.142542,2384.0
2026-08-09T18:00:00,황령터널(서면방면),129.102563,35.142586,2721.0
2026-08-09T18:00:00,회동분기점(구서-정관),129.115108,35.233021,78.0
2026-08-09T18:00:00,회동분기점(구서방면),129.117047,35.2345916,157.0
2026-08-09T18:00:00,회동분기점(산성터널-원동),129.114809,35.232858,545.0
2026-08-09T18:00:00,회동분기점(산성터널-정관),129.117718,35.23433,460.0
2026-08-09T18:00:00,회동분기점(원동-금정),129.114618,35.234864,381.0
2026-08-09T18:00:00,회동분기점(원동-정관),129.118249,35.2342391,715.0
2026-08-09T18:00:00,회동분기점(정관-금정),129.115867,35.234339,443.0
2026-08-09T18:00:00,회동분기점(정관-원동),129.116671,35.234477,966.0
