날짜,북컨물동량,남컨물동량,서컨물동량,남해2지선_가락IC-서부산TG,남해2지선_서부산IC-가락IC,남해선(순천-부산)_김해JC-동김해IC,남해선(순천-부산)_북부산TG-김해JC,부산신항선_남진례IC-대청IC,부산신항선_대청IC-진해IC,부산신항선_진례JC-남진례IC,부산신항선_진해IC-남문대교,중앙선_대감JC-대동IC,중앙선_대동IC-초정IC
2023-12-21,17468.0,4728.0,0.0,,,6665.28,0.0,2019.73,3054.39,,1068.35,9878.93,0.0
2023-12-22,3971.0,,0.0,,,6270.5,0.0,1940.38,2868.32,,904.12,9293.41,0.0
2023-12-23,13653.0,7628.0,0.0,,,2672.69,0.0,914.46,1522.55,,292.93,3811.62,0.0
2023-12-24,7140.0,,0.0,,,704.07,0.0,272.58,493.49,,52.7,966.48,0.0
2023-12-25,11355.0,,0.0,,,2137.03,0.0,790.53,1337.09,,206.1,3028.71,0.0
2023-12-26,7427.0,10179.0,0.0,,,6077.65,0.0,1868.54,2814.88,,926.27,9597.96,0.0
2023-12-27,15324.0,3664.0,0.0,,,6778.13,0.0,2169.7,3206.13,,1058.65,10390.66,0.0
2023-12-28,11585.0,,0.0,,,6595.28,0.0,2048.2,3051.47,,976.1,10034.93,0.0
2023-12-29,7972.0,5390.0,0.0,,,5897.58,0.0,1778.05,2641.14,,780.44,9068.59,0.0
2023-12-30,9689.0,5733.0,0.0,,,2511.15,0.0,727.22,1207.5,,198.01,3565.19,0.0
2023-12-31,5393.0,,0.0,,,593.69,0.0,206.97,386.6,,34.79,796.9,0.0
2024-01-01,11122.0,,0.0,7052.32,8218.23,842.81,0.0,341.47,610.13,,57.64,,
2024-01-02,10287.0,,0.0,14165.57,19842.12,5623.79,0.0,1512.63,2370.22,,718.81,,
2024-01-03,8474.0,,0.0,14600.67,21281.97,6644.52,0.0,1811.83,2743.97,,900.67,,
2024-01-04,10851.0,11183.0,0.0,13565.61,19319.2,6774.42,0.0,1911.02,2922.33,,984.91,,
2024-01-05,6185.0,5525.0,0.0,11130.69,15653.96,6442.71,0.0,1944.42,2961.49,,939.98,,
2024-01-06,12289.0,2727.0,0.0,9217.22,11818.69,2686.38,0.0,946.31,1650.82,,317.05,,
2024-01-07,7368.0,,0.0,6713.05,8100.23,984.53,0.0,266.38,474.45,,53.59,,
2024-01-08,9960.0,4754.0,0.0,13954.32,19659.6,6272.7,0.0,1730.39,2626.25,,865.12,,
2024-01-09,7335.0,,0.0,12395.94,18823.82,6713.04,0.0,1786.5,2749.54,,917.74,,
2024-01-10,6807.0,4501.0,0.0,13886.04,19516.49,6404.92,0.0,1782.61,2707.68,,917.43,,
2024-01-11,10216.0,7976.0,0.0,14358.37,20085.01,6888.17,0.0,1988.95,2968.62,,1031.98,,
2024-01-12,13333.0,8279.0,0.0,12614.33,17665.64,6722.27,0.0,2084.85,3107.18,,1040.87,,
2024-01-13,9923.0,8349.0,0.0,9219.26,11693.9,2919.67,0.0,815.19,1390.21,,268.27,,
2024-01-14,8258.0,,0.0,6028.47,7328.68,928.39,0.0,275.81,484.34,,52.84,,
2024-01-15,14264.0,,0.0,15247.72,20852.84,6485.75,0.0,1603.63,2446.37,,793.48,,
2024-01-16,12033.0,3676.0,0.0,14081.76,20081.45,6636.85,0.0,1815.46,2745.53,,901.97,,
2024-01-17,12474.0,5460.0,0.0,14218.59,21292.49,6949.13,0.0,1827.35,2759.77,,912.44,,
2024-01-18,5413.0,4762.0,0.0,12119.21,18050.76,6764.63,0.0,1778.01,2708.21,,918.85,,
2024-01-19,8201.0,4424.0,0.0,11987.01,17238.62,6381.32,0.0,2052.58,3106.4,,986.12,,
2024-01-20,7609.0,5464.0,0.0,8847.07,11657.22,2780.84,0.0,790.89,1340.11,,252.34,,
2024-01-21,7612.0,6058.0,0.0,6148.72,7596.57,1025.51,0.0,254.39,452.58,,50.66,,
2024-01-22,7728.0,14640.0,0.0,14205.63,19223.29,6318.71,0.0,1781.64,2680.03,,896.07,,
2024-01-23,15948.0,1367.0,0.0,13486.91,18906.51,6554.27,0.0,1903.32,2844.08,,971.79,,
2024-01-24,6159.0,10881.0,0.0,13662.47,19023.25,6190.82,0.0,1864.81,2869.46,,975.46,,
2024-01-25,12835.0,5161.0,0.0,14059.15,19772.63,6588.68,0.0,1940.49,2913.83,,1016.24,,
2024-01-26,6486.0,,0.0,13119.13,18175.25,6606.13,0.0,2026.84,3050.28,,1003.9,,
2024-01-27,12245.0,8824.0,0.0,9859.94,12435.06,2901.56,0.0,872.84,1474.19,,281.87,,
2024-01-28,11945.0,9067.0,0.0,5916.33,7103.01,1129.28,0.0,248.25,435.58,,48.84,,
2024-01-29,7088.0,,0.0,15484.86,21497.51,6668.37,0.0,1805.68,2754.06,,921.03,,
2024-01-30,12746.0,,0.0,14193.27,20055.95,6909.44,0.0,2053.1,3094.72,,1052.84,,
2024-01-31,12013.0,7081.0,0.0,13326.55,18970.95,6382.31,0.0,1887.13,2868.59,,969.77,,
2024-02-01,10349.0,8433.0,0.0,13365.3,20173.9,6406.49,0.0,1928.27,2912.31,,977.54,9467.47,0.0
2024-02-02,15804.0,,0.0,12192.29,17335.75,6803.47,0.0,2121.4,3170.1,,1037.47,10314.73,0.0
2024-02-03,8982.0,8743.0,0.0,9165.22,12442.81,2911.51,0.0,894.18,1563.82,,298.86,4128.86,0.0
2024-02-04,12781.0,3960.0,0.0,6271.32,8031.16,1046.03,0.0,242.95,443.0,,48.94,1447.99,0.0
2024-02-05,14113.0,8898.0,0.0,13524.05,19625.79,6288.68,0.0,1829.88,2704.15,,924.65,8735.96,0.0
2024-02-06,10651.0,,0.0,13166.31,19438.73,7101.32,0.0,2199.35,3253.31,,1140.57,10572.23,0.0
2024-02-07,4756.0,5008.0,0.0,13268.01,18649.7,7015.48,0.0,2185.03,3287.21,,1108.83,10636.97,0.0
2024-02-08,14128.0,,0.0,11143.9,15283.61,5743.47,0.0,1820.76,2732.21,,798.42,8642.42,0.0
2024-02-09,8103.0,5483.0,0.0,3474.26,4228.08,1268.43,0.0,258.12,448.47,,44.99,1764.0,0.0
2024-02-10,,,0.0,444.88,514.39,314.8,0.0,95.77,155.77,,10.38,359.24,0.0
2024-02-11,2749.0,1865.0,0.0,2728.95,3338.37,528.32,0.0,157.96,268.98,,23.83,684.64,0.0
2024-02-12,13340.0,8002.0,0.0,8809.95,10592.29,1428.79,0.0,454.07,769.36,,93.75,1911.79,0.0
2024-02-13,14094.0,,0.0,14447.2,19877.31,5851.81,0.0,1640.64,2500.32,,799.73,8474.11,0.0
2024-02-14,6102.0,2976.0,0.0,13676.09,18876.73,6403.64,0.0,1992.07,2992.3,,1001.9,9634.91,0.0
2024-02-15,11677.0,6448.0,0.0,14033.52,17207.19,6527.93,0.0,2023.27,3019.88,,1013.71,10107.33,0.0
2024-02-16,5374.0,,0.0,13324.91,18061.61,6396.8,0.0,2130.85,3160.35,,1043.2,9770.56,0.0
2024-02-17,8925.0,7315.0,0.0,9499.64,11675.74,2938.97,0.0,1099.83,1903.96,,347.57,4396.5,0.0
2024-02-18,14862.0,,0.0,5711.91,6997.6,1169.63,0.0,271.58,492.81,,56.05,1677.28,0.0
2024-02-19,6290.0,,0.0,12408.99,16484.39,5670.12,0.0,1743.93,2592.34,,886.82,8356.24,0.0
2024-02-20,4350.0,,0.0,13336.84,19518.15,6259.7,0.0,1877.46,2785.21,,954.34,9346.25,0.0
2024-02-21,10241.0,10551.0,0.0,12619.07,18439.46,5914.58,0.0,1794.34,2653.35,,893.84,8468.32,0.0
2024-02-22,15132.0,11717.0,0.0,12831.6,19118.35,6185.44,0.0,1893.27,2845.58,,1003.41,9249.86,0.0
2024-02-23,6286.0,,0.0,12166.46,17150.64,6428.52,0.0,2166.7,3211.24,,1070.81,9842.99,0.0
2024-02-24,10919.0,10813.0,0.0,9376.03,12805.03,2946.27,0.0,860.32,1490.59,,291.76,4203.42,0.0
2024-02-25,18332.0,13280.0,0.0,6732.75,8509.26,1024.95,0.0,329.25,565.97,,68.9,1486.96,0.0
2024-02-26,5348.0,8569.0,0.0,15184.22,20373.6,6453.67,0.0,1968.05,2968.5,,983.23,9791.88,0.0
2024-02-27,17484.0,,0.0,14539.95,20876.47,7127.22,0.0,2233.66,3319.55,,1146.38,10357.74,0.0
2024-02-28,18314.0,6061.0,0.0,11889.74,16103.04,6981.0,0.0,2257.17,3317.9,,1147.86,10009.29,0.0
2024-02-29,15207.0,4673.0,0.0,12044.39,16335.03,6369.13,0.0,2150.47,3148.49,,1093.54,9602.3,0.0
2024-03-01,17584.0,,0.0,,,2874.17,0.0,1253.71,2053.7,,375.71,,
2024-03-02,9761.0,13630.0,0.0,,,2245.42,0.0,820.98,1403.25,,223.75,,
2024-03-03,23680.0,6986.0,0.0,,,977.95,0.0,331.33,566.8,,59.86,,
2024-03-04,18278.0,,0.0,,,6658.59,0.0,2039.0,3136.16,,1031.05,,
2024-03-05,7800.0,4712.0,0.0,,,6437.75,0.0,1979.69,2938.84,,1069.31,,
2024-03-06,11168.0,12313.0,0.0,,,7126.55,0.0,2065.33,3079.85,,1098.43,,
2024-03-07,8587.0,8217.0,0.0,,,7273.6,0.0,2192.05,3268.57,,1143.04,,
2024-03-08,12667.0,,0.0,,,6984.0,0.0,2140.44,3220.25,,1070.31,,
2024-03-09,13148.0,9519.0,6.0,,,3012.58,0.0,847.1,1463.66,,253.31,,
2024-03-10,5347.0,9620.0,673.0,,,1019.73,0.0,277.25,493.8,,53.89,,
2024-03-11,11206.0,,11.0,,,6740.51,0.0,2013.65,3002.27,,1042.49,,
2024-03-12,21800.0,13560.0,158.0,,,6777.02,0.0,2102.54,3127.08,,1143.96,,
2024-03-13,12129.0,5113.0,1561.0,,,7294.14,0.0,2268.36,3413.87,,1205.99,,
2024-03-14,5640.0,9834.0,1118.0,,,7231.89,0.0,2239.1,3349.3,,1185.52,,
2024-03-15,21423.0,,163.0,,,6958.53,0.0,2260.52,3361.98,,1109.96,,
2024-03-16,7252.0,4986.0,1.0,,,3004.22,0.0,1046.63,1798.25,,332.26,,
2024-03-17,10267.0,,751.0,,,1167.12,0.0,296.57,532.43,,59.98,,
2024-03-18,13613.0,,86.0,,,6926.75,0.0,2056.03,3049.78,,1055.27,,
2024-03-19,13553.0,1898.0,189.0,,,7212.37,0.0,2292.55,3380.09,,1221.88,,
2024-03-20,6980.0,7412.0,2197.0,,,7222.04,0.0,1975.2,2976.68,,1076.04,,
2024-03-21,9704.0,14846.0,921.0,,,7343.86,0.0,2114.36,3128.36,,1116.27,,
2024-03-22,8986.0,7593.0,1119.0,,,7158.9,0.0,2110.76,2965.4,,1034.88,,
2024-03-23,17945.0,6952.0,144.0,,,2984.15,0.0,840.73,1335.66,,259.93,,
2024-03-24,8804.0,9987.0,657.0,,,980.39,0.0,288.86,472.51,,59.82,,
2024-03-25,11950.0,,108.0,,,6554.2,0.0,1906.09,2698.76,,985.5,,
2024-03-26,13181.0,,238.0,,,6416.53,0.0,1997.93,2807.59,,1063.68,,
2024-03-27,10873.0,5095.0,138.0,,,7020.46,0.0,2161.02,3047.49,,1162.72,,
2024-03-28,13969.0,5810.0,992.0,,,5792.79,0.0,1886.66,2616.92,,1022.59,,
2024-03-29,8296.0,8479.0,2037.0,,,6574.35,0.0,2086.37,2926.41,,1004.16,,
2024-03-30,15514.0,12290.0,1.0,,,3228.22,0.0,957.52,1480.49,,258.21,,
2024-03-31,8030.0,,1439.0,,,1189.62,0.0,313.14,505.62,,57.52,,
2024-04-01,14425.0,,204.0,14743.56,22223.3,6790.39,0.0,1956.24,2790.02,,967.44,9606.86,0.0
2024-04-02,11186.0,6498.0,99.0,13968.37,22168.29,7161.49,0.0,2148.49,3040.16,,1087.82,10372.8,0.0
2024-04-03,10549.0,11516.0,176.0,10871.25,14834.51,5665.07,0.0,1845.46,2606.42,,1019.6,8611.98,0.0
2024-04-04,13806.0,8025.0,616.0,13360.56,21540.64,6636.08,0.0,2269.05,3244.22,,1254.49,9914.01,0.0
2024-04-05,8443.0,,663.0,11416.48,18802.08,7372.57,0.0,2275.69,3218.59,,1158.66,10253.58,0.0
2024-04-06,14375.0,10748.0,1014.0,7656.48,11229.97,3176.21,0.0,1101.73,1706.58,,359.79,4211.82,0.0
2024-04-07,14263.0,,,5766.06,9084.12,1145.37,0.0,328.98,524.72,,62.56,1583.32,0.0
2024-04-08,5383.0,,,12809.09,21999.54,6683.05,0.0,2105.12,2984.26,,1144.88,9769.06,0.0
2024-04-09,14132.0,9442.0,0.0,12887.63,20374.42,7340.52,0.0,2294.16,3228.3,,1205.12,10717.73,0.0
2024-04-10,7470.0,5398.0,70.0,10456.25,15064.06,3359.39,0.0,886.93,1388.96,,246.01,4703.13,0.0
2024-04-11,11750.0,13707.0,584.0,13378.59,21310.45,7012.07,0.0,2123.46,3035.44,,1153.86,10390.74,0.0
2024-04-12,9209.0,,451.0,12413.69,18810.75,6920.04,0.0,2062.13,2904.95,,1026.13,10262.46,0.0
2024-04-13,12769.0,8523.0,0.0,8232.62,11257.55,3328.04,0.0,1102.13,1697.52,,370.7,4261.86,0.0
2024-04-14,6612.0,,485.0,6644.59,8989.67,1158.4,0.0,347.53,558.6,,69.25,1645.58,0.0
2024-04-15,13339.0,5868.0,887.0,11796.41,17758.34,5583.6,0.0,1952.94,2747.93,,1028.98,9107.13,0.0
2024-04-16,12757.0,,144.0,12559.89,19103.39,6452.44,0.0,2329.2,3317.03,,1289.07,9879.86,0.0
2024-04-17,9685.0,8729.0,463.0,13703.01,22079.29,6998.43,0.0,2249.37,3217.8,,1248.62,10201.38,0.0
2024-04-18,3852.0,5742.0,999.0,13198.9,21526.17,7080.11,0.0,2248.63,3127.77,,1218.64,10432.94,0.0
2024-04-19,15103.0,11700.0,755.0,12821.2,19978.1,6733.29,0.0,2192.15,3052.73,,1132.79,10059.18,0.0
2024-04-20,4005.0,1498.0,484.0,8187.67,11402.87,2759.8,0.0,1106.68,1703.6,,424.12,4114.3,0.0
2024-04-21,8279.0,,,5533.73,7347.18,1133.24,0.0,343.53,541.96,,74.77,1579.46,0.0
2024-04-22,13758.0,,44.0,13525.76,22009.14,6586.5,0.0,2173.58,3060.42,,1201.23,9549.05,0.0
2024-04-23,10076.0,,128.0,13028.56,21135.11,7283.71,0.0,2292.29,3154.64,,1261.08,10410.46,0.0
2024-04-24,12738.0,10998.0,1.0,13377.48,21072.45,6691.8,0.0,2235.89,3118.5,,1257.49,9782.81,0.0
2024-04-25,19998.0,5402.0,667.0,12270.26,20961.7,7207.93,0.0,2244.24,3114.95,,1250.37,10451.74,0.0
2024-04-26,3841.0,9290.0,0.0,11679.05,18330.5,6650.11,0.0,2239.63,3125.6,,1167.58,9947.46,0.0
2024-04-27,8298.0,10253.0,763.0,8591.22,12093.34,3181.88,0.0,1190.29,1820.74,,399.18,4057.85,0.0
2024-04-28,14166.0,,881.0,8552.69,11593.41,1284.67,0.0,316.52,505.14,,71.02,1788.12,0.0
2024-04-29,10046.0,5972.0,1432.0,12390.89,17299.16,6086.03,0.0,1968.9,2760.57,,1150.35,8831.97,0.0
2024-04-30,14877.0,6733.0,0.0,11623.31,17223.31,6973.32,0.0,2256.77,3205.19,,1270.79,10659.95,0.0
2024-05-01,9096.0,9217.0,240.0,,,2770.08,0.0,655.39,1077.56,,228.6,,
2024-05-02,10002.0,,1144.0,,,7407.31,0.0,2189.7,3096.77,,1196.56,,
2024-05-03,11811.0,10167.0,1038.0,,,7561.2,0.0,2224.14,3105.82,,1126.22,,
2024-05-04,12251.0,7033.0,1577.0,,,3230.49,0.0,1107.03,1632.47,,311.26,,
2024-05-05,13106.0,7447.0,0.0,,,868.19,0.0,287.12,454.37,,50.64,,
2024-05-06,10970.0,7083.0,0.0,,,2214.16,0.0,857.82,1309.25,,225.97,,
2024-05-07,7442.0,,348.0,,,7029.27,0.0,2090.6,2956.09,,1182.37,,
2024-05-08,8064.0,5122.0,137.0,,,7334.86,0.0,2149.14,3037.8,,1235.8,,
2024-05-09,7810.0,8790.0,498.0,,,7437.19,0.0,2148.45,3040.37,,1235.92,,
2024-05-10,21119.0,8174.0,161.0,,,7282.76,0.0,2128.74,2975.83,,1098.39,,
2024-05-11,5420.0,4907.0,480.0,,,3109.45,0.0,916.81,1453.96,,337.94,,
2024-05-12,14200.0,12554.0,1916.0,,,966.31,0.0,295.48,465.13,,60.81,,
2024-05-13,8725.0,,996.0,,,7025.27,0.0,1986.91,2809.16,,1087.5,,
2024-05-14,11920.0,10210.0,1080.0,,,7570.93,0.0,2317.39,3224.65,,1224.29,,
2024-05-15,7740.0,6696.0,44.0,,,3332.08,0.0,926.35,1482.28,,305.91,,
2024-05-16,4208.0,3641.0,1207.0,,,7690.99,0.0,2244.67,3098.05,,1258.95,,
2024-05-17,10765.0,,1013.0,,,7651.19,0.0,2180.73,3004.23,,1155.59,,
2024-05-18,12528.0,5039.0,0.0,,,3455.76,0.0,990.75,1544.67,,360.11,,
2024-05-19,9845.0,,864.0,,,1192.07,0.0,327.5,527.02,,64.47,,
2024-05-20,11361.0,,8.0,,,7190.56,0.0,1951.7,2747.95,,1028.08,,
2024-05-21,11167.0,,2106.0,,,7120.0,0.0,2173.85,3027.8,,1175.04,,
2024-05-22,17424.0,7824.0,43.0,,,7218.98,0.0,2050.32,2901.65,,1115.96,,
2024-05-23,3985.0,6701.0,3878.0,,,7527.29,0.0,2100.0,2934.23,,1144.59,,
2024-05-24,8643.0,,275.0,,,6989.6,0.0,2186.75,3034.61,,1127.95,,
2024-05-25,9333.0,6350.0,692.0,,,3076.54,0.0,980.41,1524.68,,332.39,,
2024-05-26,10373.0,,0.0,,,1001.6,0.0,289.86,459.26,,57.19,,
2024-05-27,14151.0,,102.0,,,6840.06,0.0,1928.16,2744.77,,1075.58,,
2024-05-28,7858.0,1132.0,593.0,,,7022.05,0.0,2052.3,2890.12,,1137.21,,
2024-05-29,9775.0,7674.0,0.0,,,6878.11,0.0,1989.09,2797.97,,1069.42,,
2024-05-30,15100.0,4938.0,4157.0,,,6622.16,0.0,2099.42,2939.94,,1137.73,,
2024-05-31,7281.0,,1574.0,,,6926.95,0.0,1976.0,2770.94,,1022.43,,
2024-06-01,13448.0,9053.0,2003.0,5395.89,8296.55,2994.98,0.0,927.34,1462.96,,318.41,3918.59,0.0
2024-06-02,9598.0,,3796.0,110.41,7652.2,1222.0,0.0,256.4,411.88,,53.5,1699.27,0.0
2024-06-03,10385.0,,508.0,4508.45,18882.4,7667.54,0.0,1885.19,2654.5,,1015.46,9755.99,0.0
2024-06-04,5869.0,,820.0,13357.28,19637.53,8890.66,0.0,2067.28,2892.03,,1182.29,10355.07,0.0
2024-06-05,9031.0,5640.0,2154.0,9772.0,17175.57,8731.46,0.0,2162.6,3023.36,,1188.57,10285.43,0.0
2024-06-06,7983.0,3886.0,1455.0,2979.43,13421.95,4014.67,0.0,1038.57,1620.64,,349.01,4781.84,0.0
2024-06-07,10497.0,8983.0,551.0,3847.73,17574.24,7927.59,0.0,2092.85,2931.75,,1095.53,9403.21,0.0
2024-06-08,8501.0,9084.0,1887.0,2211.44,9787.45,3230.82,0.0,814.6,1224.86,,254.36,3849.67,0.0
2024-06-09,9918.0,,228.0,3624.35,6989.96,1293.4,0.0,327.31,514.14,,59.27,1485.17,0.0
2024-06-10,6091.0,,906.0,3669.86,18586.81,8334.93,0.0,1895.44,2694.4,,1036.53,9984.61,0.0
2024-06-11,8515.0,,4358.0,4440.08,19199.66,8881.2,0.0,2214.34,3135.91,,1224.98,10575.92,0.0
2024-06-12,12334.0,7273.0,1073.0,4301.23,19183.1,8675.26,0.0,2021.37,2849.29,,1065.42,10401.88,0.0
2024-06-13,8281.0,8534.0,2359.0,3918.3,19029.39,8761.18,0.0,2015.4,2811.16,,1077.8,10360.01,0.0
2024-06-14,6977.0,,561.0,3951.96,17110.41,8750.24,0.0,2229.35,3064.13,,1163.87,10260.82,0.0
2024-06-15,14967.0,6549.0,841.0,3006.02,11743.66,3869.08,0.0,811.52,1271.14,,231.23,4181.4,0.0
2024-06-16,7544.0,13293.0,117.0,2939.74,8229.82,1375.8,0.0,283.33,459.76,,58.32,1544.49,0.0
2024-06-17,12075.0,,6015.0,10177.72,20133.06,8296.76,0.0,1787.09,2519.03,,942.7,9787.93,0.0
2024-06-18,10306.0,,50.0,12871.15,19336.29,9100.34,0.0,2078.91,2889.87,,1115.57,10562.8,0.0
2024-06-19,5455.0,6809.0,981.0,12206.11,18382.35,8769.49,0.0,2048.42,2826.88,,1081.1,10226.63,0.0
2024-06-20,13246.0,7611.0,1479.0,11744.02,17618.67,7104.9,0.0,2105.95,2917.47,,1140.11,10159.05,0.0
2024-06-21,9434.0,,276.0,12004.47,17817.7,5419.01,0.0,2162.76,2930.6,,1123.93,10283.71,0.0
2024-06-22,10536.0,6678.0,1.0,6340.33,8626.98,2220.93,0.0,932.63,1434.92,,345.06,4039.38,0.0
2024-06-23,9027.0,9714.0,606.0,6033.51,8140.0,957.34,0.0,255.35,407.88,,50.02,1438.95,0.0
2024-06-24,13275.0,,59.0,12913.34,19270.18,6371.63,0.0,1942.24,2698.73,,1026.97,9813.99,0.0
2024-06-25,8409.0,,342.0,12287.92,19111.57,6968.23,0.0,2143.84,2961.15,,1136.27,10636.89,0.0
2024-06-26,9382.0,12515.0,1981.0,13492.02,20548.51,6998.4,0.0,2141.35,2944.09,,1140.53,10509.44,0.0
2024-06-27,10550.0,6957.0,2416.0,12038.32,18363.4,6169.25,0.0,1969.54,2702.81,,1068.34,9893.36,0.0
2024-06-28,6942.0,10798.0,396.0,12178.83,18466.6,6509.05,0.0,1924.99,2655.5,,967.54,9760.63,0.0
2024-06-29,9894.0,,919.0,7331.85,10362.17,2530.85,0.0,888.56,1345.78,,311.85,3789.29,0.0
2024-06-30,14458.0,6581.0,2137.0,,,986.09,0.0,228.56,368.69,,46.66,1452.34,0.0
2024-07-01,7567.0,9355.0,2166.0,,,5841.25,0.0,1706.27,2442.85,,915.49,,
2024-07-02,12902.0,,655.0,,,4597.56,0.0,1687.87,2370.46,,949.26,,
2024-07-03,6555.0,12302.0,368.0,,,6010.59,0.0,1803.59,2509.06,,955.42,,
2024-07-04,14460.0,5587.0,1033.0,,,6732.85,0.0,1946.59,2717.31,,1025.38,,
2024-07-05,7251.0,9597.0,933.0,,,6394.41,0.0,1942.01,2709.93,,983.66,,
2024-07-06,5568.0,6525.0,1167.0,,,2544.06,0.0,842.93,1320.26,,269.27,,
2024-07-07,12095.0,6875.0,1564.0,,,908.88,0.0,251.27,399.18,,46.83,,
2024-07-08,8124.0,,2011.0,,,5974.68,0.0,1751.21,2457.96,,929.98,,
2024-07-09,5845.0,7063.0,2054.0,,,6201.99,0.0,1749.36,2434.01,,936.11,,
2024-07-10,13885.0,7954.0,194.0,,,5621.99,0.0,1705.11,2322.84,,884.38,,
2024-07-11,10499.0,,545.0,,,6029.59,0.0,1970.69,2716.66,,1065.04,,
2024-07-12,9242.0,,171.0,,,6294.37,0.0,2096.42,2901.63,,1055.64,,
2024-07-13,8961.0,5270.0,40.0,,,2606.67,0.0,834.01,1308.69,,282.86,,
2024-07-14,8836.0,,,,,828.75,0.0,284.46,439.04,,52.5,,
2024-07-15,9819.0,,208.0,,,5558.44,0.0,1811.4,2502.26,,946.93,,
2024-07-16,8375.0,,2151.0,,,4914.07,0.0,1813.59,2496.96,,1013.85,,
2024-07-17,9774.0,8139.0,1828.0,,,5999.88,0.0,2044.29,2844.53,,1101.9,,
2024-07-18,6530.0,6669.0,493.0,,,5989.24,0.0,1979.52,2737.55,,1067.94,,
2024-07-19,11945.0,10850.0,0.0,,,5450.96,0.0,2054.96,2820.72,,1038.46,,
2024-07-20,9717.0,10605.0,970.0,,,2472.71,0.0,1001.57,1540.78,,330.35,,
2024-07-21,10161.0,8353.0,707.0,,,983.2,0.0,288.32,464.38,,55.11,,
2024-07-22,9053.0,10393.0,251.0,,,6743.56,0.0,2064.18,2863.18,,1080.93,,
2024-07-23,11596.0,6001.0,206.0,,,6944.13,0.0,2238.76,3096.07,,1231.22,,
2024-07-24,11463.0,5339.0,626.0,,,6298.46,0.0,2133.21,2903.22,,1145.62,,
2024-07-25,9392.0,9146.0,2633.0,,,6776.7,0.0,2245.64,3074.06,,1173.18,,
2024-07-26,10452.0,8050.0,1540.0,,,6379.33,0.0,2300.14,3138.99,,1197.07,,
2024-07-27,13754.0,7285.0,6565.0,,,2569.49,0.0,983.17,1492.04,,355.36,,
2024-07-28,5565.0,11799.0,35.0,,,938.17,0.0,299.16,473.38,,58.37,,
2024-07-29,11871.0,5808.0,106.0,,,5651.67,0.0,1907.76,2675.49,,990.65,,
2024-07-30,6850.0,,1612.0,,,5774.92,0.0,1828.91,2583.64,,946.01,,
2024-07-31,13847.0,9513.0,842.0,,,5017.62,0.0,1825.14,2609.81,,921.56,,
2024-08-01,5670.0,9038.0,2458.0,12381.89,18316.22,4437.27,0.0,1687.65,2436.85,,817.69,6560.36,0.0
2024-08-02,16972.0,12793.0,209.0,8229.48,12199.93,3703.27,0.0,1316.76,1909.32,,613.16,5485.08,0.0
2024-08-03,8020.0,6002.0,499.0,5648.04,7977.35,1845.37,0.0,934.79,1456.26,,278.41,2643.75,0.0
2024-08-04,6022.0,7595.0,2205.0,6505.86,8932.72,841.94,0.0,342.59,534.84,,58.58,1304.48,0.0
2024-08-05,7802.0,12333.0,120.0,12261.93,19983.77,5555.04,0.0,1530.1,2141.92,,726.64,8034.34,0.0
2024-08-06,10797.0,,1676.0,11759.19,19439.28,6415.76,0.0,1839.61,2522.55,,880.37,8749.11,0.0
2024-08-07,6736.0,5485.0,2157.0,11960.8,18854.88,6095.93,0.0,1900.37,2602.7,,902.16,8719.21,0.0
2024-08-08,9069.0,7776.0,2115.0,12746.39,18921.89,6403.67,0.0,2076.37,2843.57,,1050.81,9459.47,0.0
2024-08-09,8985.0,6239.0,375.0,11956.13,18067.21,6238.17,0.0,2231.25,3053.93,,1095.1,9233.34,0.0
2024-08-10,10029.0,8531.0,4163.0,8985.81,12172.35,2564.08,0.0,956.65,1461.29,,295.6,3642.83,0.0
2024-08-11,10603.0,,1746.0,6222.0,7975.46,918.28,0.0,327.4,518.57,,61.32,1355.24,0.0
2024-08-12,3287.0,6678.0,90.0,13287.98,19702.8,6528.95,0.0,2115.55,2925.35,,1087.32,9370.01,0.0
2024-08-13,7190.0,,4731.0,13004.11,18943.81,7128.12,0.0,2403.53,3293.72,,1307.11,10514.38,0.0
2024-08-14,7075.0,10092.0,1031.0,12717.58,18964.1,6839.32,0.0,2499.29,3421.4,,1266.53,9478.34,0.0
2024-08-15,11620.0,6355.0,380.0,10708.0,14372.02,2882.37,0.0,1321.95,2077.24,,481.72,4238.81,0.0
2024-08-16,12019.0,,1695.0,12000.98,17442.86,6013.08,0.0,2171.99,3031.88,,1094.83,9030.18,0.0
2024-08-17,3164.0,6190.0,5992.0,8155.44,11119.09,2565.87,0.0,1131.63,1744.7,,394.03,3711.23,0.0
2024-08-18,16564.0,4836.0,6951.0,6621.69,8328.56,954.47,0.0,272.22,432.29,,49.25,1391.17,0.0
2024-08-19,7494.0,11032.0,552.0,13451.02,19862.29,6614.3,0.0,2134.88,2949.8,,1129.24,9598.88,0.0
2024-08-20,7816.0,7460.0,1342.0,12173.53,17934.17,6495.33,0.0,1668.67,2216.07,,886.74,4285.84,0.0
2024-08-21,7911.0,5321.0,1141.0,11494.58,16396.45,6029.89,0.0,2020.04,2800.26,,1109.67,9165.84,0.0
2024-08-22,11521.0,7355.0,337.0,11651.76,16608.04,6530.51,0.0,2080.21,2895.05,,1152.74,9586.75,0.0
2024-08-23,8709.0,,703.0,,,6753.1,0.0,2179.24,2998.67,,1137.87,9743.88,0.0
